one,two,index,text,raw_text,start_time,end_time,speaker_id,speaker_name
5,60,60,"Like, here's the standard, here's how it's met exactly with math.","Like, here's the standard, here's how it's met exactly with math.",301.846,305.418,0,Laura Mackay
5,61,61,But it also sort of takes away from my teacher's creativity if too many of that stuff is created because part of it is them creating it to feel like they're buying into robotics.,But it also sort of takes away from my teacher's creativity if too many of that stuff is created because part of it is them creating it to feel like they're buying into robotics.,305.514,315.982,0,Laura Mackay
5,62,62,"So that and then the scratch cards, like how to use the sensors, how to use some of the harder things.","So that and then the scratch cards, like how to use the sensors, how to use some of the harder things.",316.126,322.866,0,Laura Mackay
5,63,63,"And kids won't necessarily go watch a video, but maybe, like, the kind of elements to some we just sort of saw where I could maybe like it's already created in canvas, and I just copy it over to a teacher's course, and there's no work to be done.","And kids won't necessarily go watch a video, but maybe, like, the kind of elements to some we just sort of saw where I could maybe like it's already created in canvas, and I just copy it over to a teacher's course, and there's no work to be done.",322.968,336.854,0,Laura Mackay
5,64,64,It's just already pre created.,It's just already pre created.,336.892,338.79,0,Laura Mackay
5,65,65,"All right, thank you for information.","All right, thank you for information.",341.29,342.826,1,JM
5,66,66,That's wonderful.,That's wonderful.,342.928,343.846,1,JM
5,67,67,Is there anything else that you want to share with us?,Is there anything else that you want to share with us?,343.958,346.874,1,JM
5,68,68,Anything that you want to share with us?,Anything that you want to share with us?,346.912,348.362,1,JM
5,69,69,"You think again, would be valuable feedback that we can take with us back to our offices.","You think again, would be valuable feedback that we can take with us back to our offices.",348.416,354.186,1,JM
5,70,70,"And again, use your feedback to make any of our platforms or Vex two VR for Vex professionals on this month that much better for you.","And again, use your feedback to make any of our platforms or Vex two VR for Vex professionals on this month that much better for you.",354.218,362.094,1,JM
5,71,71,So take this question again to just wax politics about anything that you would like.,So take this question again to just wax politics about anything that you would like.,362.132,366.734,1,JM
5,72,72,Be honest with us.,Be honest with us.,366.852,367.794,1,JM
5,73,73,Be really honest.,Be really honest.,367.832,368.706,1,JM
5,74,74,Don't be afraid to tell us that we have a terrible be honest with us and let us know what it is that we can do to improve.,Don't be afraid to tell us that we have a terrible be honest with us and let us know what it is that we can do to improve.,368.808,376.078,1,JM
5,75,75,"Or if there is something that you really love, you can let us know that.","Or if there is something that you really love, you can let us know that.",376.174,379.8,1,JM
5,76,76,"I think next year for this conference, breaking us into two groups for a session or two where you're looking at administrators and then teachers and having it from the two different viewpoints.","I think next year for this conference, breaking us into two groups for a session or two where you're looking at administrators and then teachers and having it from the two different viewpoints.",380.33,392.166,0,Laura Mackay
5,77,77,"Lately we were having problems with the Vex one, two, three, puck with them, not holding a charge with them, not taking the code.","Lately we were having problems with the Vex one, two, three, puck with them, not holding a charge with them, not taking the code.",392.358,399.9,0,Laura Mackay
5,78,78,"They're a year old, so I don't know if that's it.","They're a year old, so I don't know if that's it.",400.75,403.854,0,Laura Mackay
5,79,79,We traded out the batteries.,We traded out the batteries.,403.972,405.77,0,Laura Mackay
5,80,80,Some of them won't charge or update it's not on the software side.,Some of them won't charge or update it's not on the software side.,405.93,411.182,0,Laura Mackay
5,81,81,But I need to investigate that more a little bit.,But I need to investigate that more a little bit.,411.236,414.02,0,Laura Mackay
5,82,82,I'd like to see a couple more things with the base bots related to science and math and some more curriculum tie ins.,I'd like to see a couple more things with the base bots related to science and math and some more curriculum tie ins.,414.71,425.534,0,Laura Mackay
5,83,83,"But honestly, your Stem labs are amazing.","But honestly, your Stem labs are amazing.",425.592,427.8,0,Laura Mackay
5,84,84,And then I guess I sort of think about what I do with Minecraft and Scratch.,And then I guess I sort of think about what I do with Minecraft and Scratch.,432.57,437.266,0,Laura Mackay
5,85,85,They both have these built in tutorials where you do like this little piece and sort of code and find it.,They both have these built in tutorials where you do like this little piece and sort of code and find it.,437.378,443.034,0,Laura Mackay
5,86,86,I sort of feel like you all have that too.,I sort of feel like you all have that too.,443.152,445.42,0,Laura Mackay
5,87,87,"But that's sort of where our work is now that we've taught kids, is how can they teach themselves without us?","But that's sort of where our work is now that we've taught kids, is how can they teach themselves without us?",447.31,452.682,0,Laura Mackay
5,88,88,"And so making sure that that's super simple, which most of it I feel like it is, we can search anything and find a video on it.","And so making sure that that's super simple, which most of it I feel like it is, we can search anything and find a video on it.",452.736,459.054,0,Laura Mackay
5,89,89,"But yeah, Jason, you are doing a great job.","But yeah, Jason, you are doing a great job.",459.172,463.36,0,Laura Mackay
5,90,90,One of my favorite parts about this job is I get to travel the world and talk to educators all the time.,One of my favorite parts about this job is I get to travel the world and talk to educators all the time.,465.65,471.282,1,JM
5,91,91,"And I love hearing about the success stories with Vex Robotics, whether that's a parent talking about how their student now is so much more engaged in school as all of X, or a student talking about how much they love engineering now, how much they love computer science.","And I love hearing about the success stories with Vex Robotics, whether that's a parent talking about how their student now is so much more engaged in school as all of X, or a student talking about how much they love engineering now, how much they love computer science.",471.336,486.818,1,JM
